2026-02-28 09:49:47.712 | INFO     | app.sync_service:_run_sync:457 - table=db_termo skipped reason=source_unchanged
2026-02-28 09:49:47.895 | INFO     | app.sync_service:_run_sync:457 - table=db_end skipped reason=source_unchanged
2026-02-28 09:49:48.080 | INFO     | app.sync_service:_run_sync:457 - table=db_estq_entr skipped reason=source_unchanged
2026-02-28 09:49:48.253 | INFO     | app.sync_service:_run_sync:457 - table=db_log_end skipped reason=source_unchanged
2026-02-28 09:49:48.430 | INFO     | app.sync_service:_run_sync:457 - table=db_prod_blitz skipped reason=source_unchanged
2026-02-28 09:49:48.613 | INFO     | app.sync_service:_run_sync:457 - table=db_prod_vol skipped reason=source_unchanged
2026-02-28 09:50:00.322 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-28 09:50:00.187619-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 10:14:20.019 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-28 10:14:19.837203-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 10:14:38.370 | INFO     | app.sync_service:_run_sync:506 - table=db_entrada_notas rows_in=8372 rows_valid=8372 rows_rejected=0
2026-02-28 10:14:38.564 | INFO     | app.sync_service:_run_sync:457 - table=db_avulso skipped reason=source_unchanged
2026-02-28 10:14:38.762 | INFO     | app.sync_service:_run_sync:457 - table=db_usuario skipped reason=source_unchanged
2026-02-28 10:14:38.967 | INFO     | app.sync_service:_run_sync:457 - table=db_barras skipped reason=source_unchanged
2026-02-28 10:14:46.708 | INFO     | app.sync_service:_run_sync:506 - table=db_devolucao rows_in=18282 rows_valid=18281 rows_rejected=1
2026-02-28 10:14:48.828 | INFO     | app.sync_service:_run_sync:506 - table=db_pedido_direto rows_in=619 rows_valid=619 rows_rejected=0
2026-02-28 10:14:49.027 | INFO     | app.sync_service:_run_sync:457 - table=db_rotas skipped reason=source_unchanged
2026-02-28 10:14:51.957 | INFO     | app.sync_service:_run_sync:506 - table=db_termo rows_in=4153 rows_valid=4153 rows_rejected=0
2026-02-28 10:14:52.168 | INFO     | app.sync_service:_run_sync:457 - table=db_end skipped reason=source_unchanged
2026-02-28 10:16:44.960 | INFO     | app.sync_service:_run_sync:506 - table=db_estq_entr rows_in=706796 rows_valid=706796 rows_rejected=0
2026-02-28 10:16:45.157 | INFO     | app.sync_service:_run_sync:457 - table=db_log_end skipped reason=source_unchanged
2026-02-28 10:16:47.257 | INFO     | app.sync_service:_run_sync:506 - table=db_prod_blitz rows_in=999 rows_valid=999 rows_rejected=0
2026-02-28 10:16:47.485 | INFO     | app.sync_service:_run_sync:457 - table=db_prod_vol skipped reason=source_unchanged
2026-02-28 10:17:03.453 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-28 10:17:03.253524-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 11:06:52.924 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-28 11:06:52.745891-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 11:07:08.523 | INFO     | app.sync_service:_run_sync:506 - table=db_entrada_notas rows_in=8667 rows_valid=8667 rows_rejected=0
2026-02-28 11:07:11.676 | INFO     | app.sync_service:_run_sync:506 - table=db_avulso rows_in=4742 rows_valid=4742 rows_rejected=0
2026-02-28 11:07:13.895 | INFO     | app.sync_service:_run_sync:506 - table=db_usuario rows_in=3171 rows_valid=3171 rows_rejected=0
2026-02-28 11:07:23.940 | INFO     | app.sync_service:_run_sync:506 - table=db_barras rows_in=63440 rows_valid=63440 rows_rejected=0
2026-02-28 11:07:30.727 | INFO     | app.sync_service:_run_sync:506 - table=db_devolucao rows_in=18303 rows_valid=18302 rows_rejected=1
2026-02-28 11:07:32.761 | INFO     | app.sync_service:_run_sync:506 - table=db_pedido_direto rows_in=619 rows_valid=619 rows_rejected=0
2026-02-28 11:07:40.385 | INFO     | app.sync_service:_run_sync:506 - table=db_rotas rows_in=1913 rows_valid=1690 rows_rejected=223
2026-02-28 11:07:43.146 | INFO     | app.sync_service:_run_sync:506 - table=db_termo rows_in=4153 rows_valid=4153 rows_rejected=0
2026-02-28 11:09:43.253 | INFO     | app.sync_service:_run_sync:506 - table=db_end rows_in=600576 rows_valid=600564 rows_rejected=12
2026-02-28 11:11:32.729 | INFO     | app.sync_service:_run_sync:506 - table=db_estq_entr rows_in=706796 rows_valid=706796 rows_rejected=0
2026-02-28 11:12:05.381 | INFO     | app.sync_service:_run_sync:506 - table=db_log_end rows_in=180000 rows_valid=180000 rows_rejected=0
